cdcid,DateFirstIll,EstimatedPrimary,DeathsInfo,HospitalInfo,CAFC_1,States,Ingredients,FoodNames,IFSACLevel,TaxonomyConfirmation
276368,2017-09-24,4,0.0,2.0,Multiple,['massachusetts'],[],"['lamb', 'kafta']",['multiple'],suspected
276373,2017-06-01,2,2.0,2.0,Vegetable Row Crops,['michigan'],"['lettuce', 'lettuce']","['sandwich', 'roast', 'beef', 'sandwich', 'submarine']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'vegetable', 'row', 'crops', 'leafy']",
276382,2017-09-10,28,28.0,28.0,,['ohio'],[],[],[],confirmed
276386,2016-04-23,8,7.0,6.0,Eggs,"['illinois', 'kansas', 'missouri']",[],"['shell', 'eggs']","['land', 'animals', 'eggs', 'shell', 'eggs']",confirmed
276387,2016-10-26,13,13.0,13.0,,"['arizona', 'california', 'hawaii', 'kentucky', 'pennsylvania']",[],[],[],confirmed
276388,2016-04-04,4,4.0,4.0,,"['california', 'georgia', 'utah', 'wisconsin']",[],[],[],confirmed
276389,2017-01-04,32,32.0,32.0,Nuts-Seeds,"['arizona', 'california', 'florida', 'illinois', 'maryland', 'massachusetts', 'missouri', 'new', 'jersey', 'oregon', 'virginia', 'washington', 'wisconsin']",[],"['soy', 'butter']","['plant', 'nuts', 'seeds', 'nuts', 'processed']",confirmed
276390,2017-09-26,4,4.0,4.0,Multiple,"['new', 'york']",[],"['garden', 'salad']",['multiple'],confirmed
276391,2017-09-28,11,11.0,11.0,,['texas'],[],[],[],
276396,2017-08-25,6,6.0,6.0,Fish,['maryland'],['fish'],['barracuda'],"['aquatic', 'animals', 'fish']",confirmed
276400,2017-03-22,18,18.0,18.0,Herbs,['colorado'],['basil'],"['basil', 'unspecified']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'herbs']",confirmed
276401,2017-03-05,17,12.0,12.0,Chicken,['colorado'],"['pate', 'chicken', 'liver']","['chicken', 'liver', 'pate']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
276402,2017-07-08,10,0.0,0.0,Multiple,['colorado'],"['cheese', 'meat']","['crudites', 'cheese', 'smoked', 'meat', 'unspecified']","['land', 'animals']",confirmed
276404,2017-09-02,4,4.0,4.0,,['colorado'],[],[],[],
276405,2017-09-16,11,11.0,11.0,Multiple,"['minnesota', 'wisconsin']",[],['falafel'],['multiple'],confirmed
276406,2017-10-05,3,3.0,3.0,,['florida'],[],[],[],suspected
276407,2017-10-07,2,2.0,2.0,,['florida'],[],[],[],suspected
276411,2017-10-02,3,3.0,3.0,Fish,['hawaii'],[],"['fish', 'ahi']","['aquatic', 'animals', 'fish']",confirmed
276415,2017-10-04,3,3.0,3.0,,['ohio'],[],[],[],suspected
276416,2017-06-30,48,42.0,42.0,Fruits,"['california', 'illinois', 'indiana', 'michigan', 'minnesota', 'new', 'jersey', 'new', 'york', 'north', 'carolina', 'ohio', 'oklahoma', 'oregon', 'texas', 'washington', 'wisconsin']",[],"['mango', 'unspecified']","['plant', 'produce', 'fruits', 'tropical']",confirmed
276418,2017-09-26,31,31.0,31.0,Multiple,['pennsylvania'],"['bread', 'cucumber', 'lamb', 'lettuce', 'onion', 'yogurt']",['gyro'],['multiple'],confirmed
276427,2017-10-05,94,94.0,94.0,,['hawaii'],[],[],[],confirmed
276428,2017-07-10,7,7.0,7.0,Mollusks,['minnesota'],['oysters'],['oysters'],"['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
276445,2017-10-10,23,15.0,15.0,,['ohio'],[],[],[],confirmed
276450,2017-08-30,2,2.0,2.0,,['michigan'],[],[],[],confirmed
276461,2017-10-14,33,33.0,33.0,Chicken,"['pennsylvania', 'virginia']",[],"['chicken', 'pulled']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
276481,2017-10-01,5,5.0,5.0,,"['connecticut', 'new', 'york']",[],[],[],confirmed
276484,2017-10-12,2,2.0,2.0,Mollusks,"['new', 'york']","['oysters', 'raw']","['raw', 'oysters']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
276488,2017-09-16,4,4.0,4.0,,['wisconsin'],[],[],[],confirmed
276489,2017-08-19,3,3.0,3.0,,['illinois'],[],[],[],suspected
276490,2017-04-07,20,20.0,20.0,,['illinois'],[],[],[],confirmed
276491,2017-09-08,5,5.0,5.0,,"['illinois', 'missouri']",[],[],[],suspected
276494,2017-10-11,11,11.0,11.0,,['iowa'],[],[],[],confirmed
276552,2017-10-20,29,29.0,29.0,,['ohio'],[],[],[],
276557,2017-10-21,4,4.0,4.0,,['ohio'],[],[],[],
276559,2017-10-13,12,0.0,0.0,,['kansas'],[],[],[],confirmed
276561,2017-10-13,15,15.0,15.0,,['ohio'],[],[],[],suspected
276562,2017-10-15,2,2.0,2.0,Multiple,"['new', 'york']","['iceberg', 'lettuce', 'tomato']","['lettuce', 'tomatoes']","['multiple', 'produce', 'vegetables', 'leafy', 'vine', 'stalk']",confirmed
276570,2017-09-30,13,13.0,13.0,,['oregon'],[],[],[],confirmed
276573,2017-06-02,51,51.0,51.0,,['illinois'],[],[],[],confirmed
276574,2017-06-13,111,111.0,111.0,Multiple,['illinois'],[],"['raspberry', 'dressing', 'strawberry', 'spinach', 'salad', 'fresh', 'fruit', 'salad', 'tuna', 'salad']",['multiple'],suspected
276575,2017-08-01,2,0.0,0.0,,['illinois'],[],[],[],
276576,2017-08-27,8,8.0,8.0,,['illinois'],[],[],[],confirmed
276577,2017-08-08,2,0.0,0.0,Multiple,['illinois'],[],"['bread', 'unspecified', 'oil', 'unspecified']",['multiple'],
276580,2017-10-28,4,4.0,4.0,,['ohio'],[],[],[],suspected
276581,2017-10-17,34,34.0,34.0,,"['south', 'carolina']",[],[],[],suspected
276583,2017-10-29,197,197.0,197.0,Pork,"['south', 'carolina']",[],['pork'],"['land', 'animals', 'meat', 'poultry', 'meat', 'pork']",confirmed
276586,2017-10-20,20,20.0,20.0,Multiple,['montana'],"['bread', 'lettuce', 'mayonnaise', 'onion', 'pork', 'tomato']","['boxed', 'lunches']",['multiple'],confirmed
276591,2017-08-20,23,23.0,23.0,,"['colorado', 'connecticut', 'georgia', 'iowa', 'massachusetts', 'new', 'jersey', 'new', 'york', 'north', 'carolina', 'pennsylvania', 'rhode', 'island', 'south', 'carolina', 'tennessee', 'texas', 'washington', 'dc']",[],[],[],suspected
276598,2017-10-23,16,16.0,16.0,,['nevada'],[],[],[],
276603,2017-06-04,6,6.0,6.0,,['delaware'],[],[],[],
276604,2017-07-19,2,2.0,2.0,,['delaware'],[],[],[],
276605,2017-08-05,5,5.0,5.0,,['delaware'],[],[],[],
276606,2017-08-20,3,3.0,3.0,,['michigan'],[],[],[],
276610,2017-08-16,4,4.0,4.0,Multiple,['florida'],"['chick', 'peas', 'wraps', 'tortillas', 'chick', 'peas']","['wraps', 'chick', 'peas']",['multiple'],
276612,2017-10-05,6,6.0,6.0,Grains-Beans,['florida'],"['kidney', 'bean']","['beans', 'kidney']","['plant', 'grains', 'beans', 'beans']",
276613,2017-10-20,4,4.0,4.0,Fish,"['florida', 'oklahoma']","['fish', 'baracuda']",['barracuda'],"['aquatic', 'animals', 'fish']",confirmed
276617,2017-10-28,86,86.0,85.0,Beef,['wisconsin'],['beef'],"['beef', 'sliced']","['land', 'animals', 'meat', 'poultry', 'meat', 'beef']",confirmed
276619,2017-10-06,9,9.0,9.0,Game,['wisconsin'],['venison'],['venison'],"['land', 'animals', 'game']",confirmed
276624,2017-11-03,3,3.0,3.0,,['ohio'],[],[],[],confirmed
276626,2017-11-03,91,91.0,91.0,Multiple,['michigan'],[],"['taco', 'meat']",['multiple'],suspected
276628,2017-11-03,83,83.0,83.0,,"['new', 'york']",[],[],[],confirmed
276630,2017-10-22,59,59.0,59.0,Multiple,"['florida', 'maryland', 'new', 'york', 'pennsylvania', 'south', 'carolina', 'virginia']",[],"['ribs', 'beef', 'mashed', 'potatoes', 'chicken', 'and', 'noodles']",['multiple'],confirmed
276632,2017-11-05,11,11.0,11.0,Multiple,"['south', 'carolina']",[],"['pulled', 'pork', 'shrimp', 'dishes']",['multiple'],suspected
276635,2017-09-06,2,2.0,2.0,,['oregon'],[],[],[],confirmed
276664,2017-11-04,27,27.0,27.0,Beef,"['new', 'york']",[],['beef'],"['land', 'animals', 'meat', 'poultry', 'meat', 'beef']",
276665,2017-10-24,13,13.0,13.0,,['michigan'],[],[],[],suspected
276667,2017-10-06,3,3.0,3.0,,['georgia'],[],[],[],suspected
276668,2017-10-19,24,24.0,24.0,Multiple,['georgia'],['bread'],"['chicken', 'sandwich']",['multiple'],suspected
276670,2017-11-08,15,15.0,15.0,,['wisconsin'],[],[],[],confirmed
276671,2017-10-10,15,15.0,15.0,Eggs,['wisconsin'],['egg'],['pastries'],"['land', 'animals', 'eggs']",confirmed
276685,2017-11-12,6,6.0,6.0,,['texas'],[],[],[],
276698,2017-07-09,14,0.0,0.0,,['texas'],[],[],[],suspected
276702,2017-07-06,5,5.0,5.0,Multiple,['colorado'],"['cilantro', 'green', 'onion', 'scallion', 'onion', 'spices', 'tomato']",['salsa'],"['multiple', 'produce', 'vegetables']",
276711,2017-11-04,7,7.0,7.0,Multiple,['maryland'],[],"['rice', 'fried', 'rice']",['multiple'],
276713,2017-10-31,18,18.0,18.0,Chicken,['wisconsin'],['chicken'],"['kabobs', 'chicken']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
276720,2017-10-31,3,3.0,3.0,,['ohio'],[],[],[],suspected
276724,2017-08-21,16,16.0,16.0,,['michigan'],[],[],[],confirmed
276730,2017-11-12,16,16.0,16.0,,['minnesota'],[],[],[],suspected
276732,2017-10-30,17,17.0,17.0,,['wyoming'],[],[],[],
276735,2017-11-06,15,15.0,15.0,Mollusks,"['iowa', 'minnesota']",['oysters'],['oysters'],"['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
276742,2017-10-22,5,5.0,5.0,,['iowa'],[],[],[],
276743,2017-09-13,8,7.0,7.0,Vegetable Row Crops,"['colorado', 'missouri', 'virginia']",[],['spinach'],"['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'vegetable', 'row', 'crops', 'leafy']",confirmed
276747,2017-07-28,17,14.0,12.0,,"['maine', 'massachusetts', 'new', 'hampshire']",[],[],[],confirmed
276749,2017-04-26,35,32.0,29.0,Multiple,"['california', 'florida', 'hawaii', 'new', 'hampshire', 'new', 'jersey', 'oregon', 'washington']",[],"['sushi', 'raw']",['multiple'],confirmed
276751,2017-10-08,3,0.0,3.0,Chicken,['pennsylvania'],[],"['chicken', 'liver']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken', 'intact', 'raw']",confirmed
276782,2017-05-08,11,11.0,11.0,Dairy,['illinois'],[],"['milk', 'unpasteurized']","['land', 'animals', 'dairy', 'fluid', 'milk', 'unpasteurized']",confirmed
276783,2017-11-18,10,10.0,10.0,Multiple,"['connecticut', 'delaware', 'new', 'york', 'pennsylvania']",[],['antipasto'],['multiple'],confirmed
276784,2017-11-26,3,3.0,3.0,Fish,"['new', 'york']","['tuna', 'steak']","['tuna', 'steak']","['aquatic', 'animals', 'fish']",confirmed
276789,2017-11-01,3,0.0,0.0,Pork,"['connecticut', 'rhode', 'island']","['sausage', 'pork']","['pizza', 'sausage']","['land', 'animals', 'meat', 'poultry', 'meat', 'pork', 'rte', 'pork', 'fully', 'cooked', 'sausage', 'products']",suspected
276790,2017-11-25,5,5.0,5.0,Vegetable Row Crops,"['new', 'york', 'ohio']","['leafy', 'green']","['leafy', 'greens']","['plant', 'produce', 'vegetables', 'leafy', 'vine', 'stalk', 'vegetable', 'row', 'crops', 'leafy']",confirmed
276800,2017-11-05,9,9.0,9.0,,"['california', 'connecticut', 'florida', 'massachusetts', 'new', 'york', 'pennsylvania']",[],[],[],suspected
276802,2017-07-14,24,24.0,19.0,,['pennsylvania'],[],['salsa'],['plant'],confirmed
276808,2017-11-20,38,38.0,38.0,Multiple,['michigan'],[],['coleslaw'],['multiple'],confirmed
276817,2017-05-27,20,20.0,20.0,,"['north', 'carolina']",[],[],[],suspected
276819,2017-11-22,13,13.0,13.0,,"['new', 'york']",[],[],[],
276821,2017-07-24,7,7.0,7.0,,"['north', 'carolina']",[],[],[],confirmed
276853,2017-11-15,53,53.0,46.0,,"['south', 'dakota']",[],[],[],suspected
276854,2017-11-30,12,12.0,12.0,Multiple,"['new', 'mexico']",[],"['turkey', 'chili']",['multiple'],confirmed
276856,2017-11-17,12,12.0,12.0,,['wisconsin'],[],[],[],confirmed
276859,2017-11-26,9,9.0,9.0,,['wisconsin'],[],[],[],confirmed
276866,2017-04-27,11,0.0,0.0,,['illinois'],[],[],[],suspected
276877,2017-11-17,13,13.0,13.0,Dairy,['missouri'],"['milk', 'unpasteurized']","['raw', 'milk']","['land', 'animals', 'dairy', 'fluid', 'milk', 'unpasteurized']",suspected
276878,2017-11-29,7,7.0,7.0,,['missouri'],[],[],[],
276879,2017-11-24,4,4.0,4.0,,"['new', 'york']",[],[],[],confirmed
276881,2017-12-02,14,14.0,14.0,,"['kentucky', 'michigan', 'ohio']",[],[],[],suspected
276888,2017-11-29,3,1.0,1.0,,['ohio'],[],[],[],
276905,2017-10-08,2,2.0,2.0,,['kansas'],[],[],[],confirmed
276911,2017-11-01,5,0.0,0.0,Multiple,['texas'],[],"['chicken', 'and', 'rice']",['multiple'],confirmed
276921,2017-10-01,3,3.0,3.0,,['kansas'],[],[],[],
276923,2017-10-14,8,8.0,8.0,,['kansas'],[],[],[],
276924,2017-11-14,2,2.0,2.0,,['kansas'],[],[],[],
276925,2017-11-29,3,3.0,3.0,,['kansas'],[],[],[],
276939,2017-12-05,2,2.0,2.0,Multiple,['tennessee'],[],"['queso', 'dip']",['multiple'],suspected
276940,2017-09-30,2,2.0,2.0,,['tennessee'],[],[],[],confirmed
276953,2017-05-28,15,15.0,15.0,,['nebraska'],[],[],[],confirmed
276960,2017-06-10,44,44.0,44.0,Chicken,"['nebraska', 'south', 'dakota']",['chicken'],"['chicken', 'dishes']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
276970,2017-11-30,6,6.0,6.0,Pork,['wisconsin'],['pork'],"['pork', 'carnitas', 'queso', 'fundido']","['land', 'animals', 'meat', 'poultry', 'meat', 'pork']",confirmed
276976,2017-07-04,7,7.0,7.0,,['colorado'],[],[],[],suspected
276981,2017-06-27,9,9.0,9.0,,"['new', 'hampshire']",[],[],[],
276991,2017-12-11,25,25.0,25.0,Beef,['virginia'],"['ground', 'beef']",['tacos'],"['land', 'animals', 'meat', 'poultry', 'meat', 'beef', 'non', 'intact', 'raw', 'ground']",confirmed
276997,2017-10-20,3,3.0,3.0,Other,['florida'],"['unspecified', 'beverage']",['cereal'],['other'],confirmed
276998,2017-11-19,25,25.0,25.0,Turkey,"['new', 'hampshire']",['turkey'],"['turkey', 'stock']","['land', 'animals', 'meat', 'poultry', 'poultry', 'turkey']",confirmed
277000,2017-09-27,2,2.0,2.0,,['michigan'],[],[],[],
277002,2017-12-05,2,2.0,2.0,,['ohio'],[],[],[],
277007,2017-12-09,38,38.0,38.0,,"['new', 'york']",[],[],[],
277011,2017-12-01,3,3.0,3.0,,['hawaii'],[],[],[],
277029,2017-10-15,27,27.0,27.0,,"['arizona', 'california', 'maine', 'nebraska', 'new', 'york', 'ohio', 'oregon', 'pennsylvania', 'virginia', 'washington', 'dc']",[],[],[],suspected
277031,2017-12-09,26,26.0,26.0,Multiple,['florida'],"['cabbage', 'dressing', 'mix', 'vegetables', 'unspecified', 'pork']","['coleslaw', 'pulled', 'pork']",['multiple'],confirmed
277035,2017-12-10,2,2.0,2.0,,['virginia'],[],[],[],confirmed
277055,2017-11-12,5,5.0,5.0,,['florida'],[],[],[],confirmed
277058,2017-12-07,13,13.0,13.0,Multiple,['wisconsin'],[],"['sandwiches', 'variety']",['multiple'],confirmed
277066,2017-12-03,41,41.0,41.0,,['wisconsin'],[],[],[],confirmed
277067,2017-12-11,45,45.0,45.0,,"['north', 'carolina']",[],[],[],suspected
277081,2017-12-15,18,18.0,18.0,,['minnesota'],[],[],[],confirmed
277082,2017-10-29,10,10.0,10.0,Multiple,['georgia'],[],"['chips', 'and', 'salsa']",['multiple'],suspected
277083,2017-12-05,113,113.0,113.0,,['michigan'],[],[],[],confirmed
277089,2017-09-17,3,3.0,3.0,Beef,['idaho'],['beef'],['hamburger'],"['land', 'animals', 'meat', 'poultry', 'meat', 'beef']",suspected
277094,2017-12-13,4,4.0,4.0,,['ohio'],[],[],[],
277098,2017-04-11,31,31.0,31.0,,['california'],[],[],[],confirmed
277099,2017-02-18,29,29.0,29.0,Fruits,"['california', 'hawaii']",[],"['mixed', 'fruit']","['plant', 'produce', 'fruits']",confirmed
277107,2017-12-11,6,6.0,6.0,Fish,['hawaii'],[],"['fish', 'seabass']","['aquatic', 'animals', 'fish']",confirmed
277115,2017-12-14,66,66.0,66.0,Multiple,"['new', 'york']",[],"['roast', 'beef', 'pork', 'potato', 'au', 'gratin']",['multiple'],
277137,2017-06-06,5,5.0,5.0,,['california'],[],[],[],
277162,2017-12-12,4,4.0,4.0,Multiple,"['new', 'york']",[],"['greek', 'salad']",['multiple'],
277177,2017-12-17,19,19.0,19.0,,"['north', 'carolina']",[],[],[],suspected
277189,2017-08-08,29,29.0,29.0,,['washington'],[],[],[],suspected
277192,2017-12-21,14,14.0,14.0,,"['north', 'carolina']",[],[],[],suspected
277195,2017-12-19,11,11.0,11.0,,['tennessee'],[],[],[],confirmed
277197,2017-12-19,13,13.0,13.0,,['wisconsin'],[],[],[],suspected
277219,2017-12-17,6,6.0,6.0,Multiple,['wisconsin'],[],"['taco', 'dip']",['multiple'],confirmed
277238,2017-10-22,3,3.0,3.0,Multiple,['illinois'],[],"['boneless', 'buffalo', 'wing']",['multiple'],
277239,2017-11-12,26,0.0,15.0,Other,['illinois'],[],['ice'],['other'],suspected
277242,2017-12-23,7,0.0,0.0,Multiple,['minnesota'],[],"['greek', 'salad', 'turkey', 'pesto', 'hoagie']",['multiple'],suspected
277249,2017-11-28,3,3.0,3.0,,['wyoming'],[],[],[],confirmed
277253,2017-12-19,11,11.0,11.0,,"['new', 'york']",[],[],[],suspected
277265,2017-07-21,8,8.0,8.0,Chicken,"['massachusetts', 'rhode', 'island']","['chicken', 'chicken', 'chicken']","['chicken', 'salad', 'sandwich', 'grilled', 'chicken', 'salad', 'chicken', 'ceasar', 'salad']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",confirmed
277267,2017-08-17,2,2.0,2.0,Dairy,"['rhode', 'island']","['cheese', 'queso', 'fresco']","['queso', 'fresco', 'unspecified']","['land', 'animals', 'dairy', 'solid', 'semi', 'solid', 'dairy', 'products']",confirmed
277276,2017-12-15,3,3.0,3.0,,"['new', 'york']",[],[],[],
277282,2017-12-24,5,5.0,5.0,,"['north', 'carolina', 'virginia']",[],[],[],confirmed
277283,2017-12-18,6,6.0,5.0,,['minnesota'],[],[],[],suspected
277284,2017-11-26,3,3.0,3.0,Chicken,"['massachusetts', 'rhode', 'island']","['liver', 'chicken']","['chicken', 'liver', 'pate']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken', 'intact', 'raw']",confirmed
277286,2017-12-18,53,53.0,53.0,,['connecticut'],[],[],[],confirmed
277287,2017-12-19,8,8.0,8.0,Multiple,['connecticut'],[],"['hummus', 'platter']",['multiple'],confirmed
277295,2017-12-26,8,8.0,8.0,,['minnesota'],[],[],[],suspected
277312,2017-12-24,16,16.0,16.0,,"['south', 'carolina']",[],[],[],suspected
277325,2017-11-14,557,557.0,557.0,Turkey,"['alabama', 'california', 'georgia', 'tennessee']",['turkey'],"['turkey', 'gravy']","['land', 'animals', 'meat', 'poultry', 'poultry', 'turkey']",confirmed
277330,2017-11-12,4,4.0,4.0,,"['oregon', 'washington']",[],[],[],confirmed
277338,2017-12-16,25,25.0,25.0,,['oregon'],[],[],[],confirmed
277380,2017-12-31,10,0.0,1.0,,['ohio'],[],[],[],confirmed
277384,2018-01-02,10,10.0,10.0,Multiple,['minnesota'],[],"['brewpub', 'nachos']",['multiple'],confirmed
277385,2017-12-25,4,4.0,4.0,Multiple,['florida'],"['cheese', 'chips', 'crawfish', 'crayfish', 'peppers', 'jalapeno', 'shrimp']","['seafood', 'nachos']",['multiple'],suspected
277391,2017-08-25,4,3.0,3.0,,"['florida', 'georgia']",[],[],[],confirmed
277403,2017-12-28,4,4.0,4.0,,['minnesota'],[],[],[],suspected
277408,2017-12-15,58,0.0,0.0,,['texas'],[],[],[],
277414,2017-12-19,2,1.0,1.0,,['texas'],[],"['poultry', 'unspecified']","['land', 'animals', 'meat', 'poultry', 'poultry']",confirmed
277423,2017-09-11,27,27.0,27.0,,['colorado'],[],[],[],confirmed
277427,2017-12-29,6,6.0,6.0,,"['hawaii', 'michigan', 'south', 'carolina', 'wisconsin']",[],[],[],suspected
277451,2017-12-04,14,14.0,14.0,,['missouri'],[],[],[],confirmed
277481,2018-01-07,4,4.0,4.0,Other,['minnesota'],[],"['buffalo', 'sauce']",['other'],
277494,2017-11-23,23,23.0,23.0,Multiple,['florida'],[],"['macaroni', 'and', 'cheese', 'turkey', 'roasted', 'chicken', 'grilled', 'corn', 'mixed', 'vegetables', 'oven', 'roasted', 'ham', 'stuffing', 'dressing', 'cranberry', 'sauce', 'and', 'yams', 'rice', 'seasoned']",['multiple'],confirmed
277495,2017-12-30,5,5.0,5.0,,"['alaska', 'california', 'oregon']",[],[],[],confirmed
277509,2018-01-05,12,12.0,12.0,,['minnesota'],[],[],[],confirmed
277510,2018-01-08,2,2.0,2.0,,['minnesota'],[],[],[],
277532,2017-06-17,20,17.0,17.0,Fruits,"['georgia', 'illinois', 'indiana', 'massachusetts', 'michigan', 'minnesota', 'new', 'jersey', 'ohio', 'virginia']",[],['watermelon'],"['plant', 'produce', 'fruits', 'melons', 'fruit']",confirmed
277536,2017-12-28,2,2.0,2.0,,['kansas'],[],[],[],
277543,2018-01-06,7,7.0,7.0,Multiple,"['new', 'york']",[],"['chicken', 'parmesan', 'chocolate', 'mousse']",['multiple'],confirmed
277544,2017-07-30,6,6.0,6.0,Mollusks,['massachusetts'],[],"['oysters', 'raw']","['aquatic', 'animals', 'shell', 'fish', 'mollusks', 'bivalve']",confirmed
277554,2018-01-01,15,15.0,15.0,Chicken,['virginia'],"['liver', 'chicken']","['chicken', 'liver', 'mousse', 'eggplant', 'tomato', 'ratatouille', 'salmon', 'smoked']","['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken', 'intact', 'raw']",confirmed
277557,2017-01-31,2,2.0,2.0,Multiple,['washington'],[],"['chicken', 'taco', 'salad', 'pork', 'taco', 'salad']",['multiple'],suspected
277558,2017-01-21,2,2.0,2.0,Multiple,['washington'],[],"['chicken', 'teriyaki']",['multiple'],suspected
277559,2017-07-17,9,9.0,9.0,,['washington'],[],[],[],suspected
277560,2017-08-06,6,6.0,6.0,Chicken,['washington'],['chicken'],['chicken'],"['land', 'animals', 'meat', 'poultry', 'poultry', 'chicken']",suspected
277568,2017-11-29,18,18.0,11.0,,"['iowa', 'minnesota', 'south', 'dakota']",[],[],[],confirmed
277603,2017-10-29,8,8.0,8.0,,"['california', 'virginia', 'washington', 'dc', 'wisconsin']",[],[],[],suspected
277604,2017-11-06,10,10.0,10.0,,['california'],[],[],[],
